Regiao,Estado,Mês,RADIACAO GLOBAL (Kj/m²),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),Temp_Media,Ano
N,RO,6,1355.0887305699482,0.0149193548387096,25.9514131897712,24.630753701211308,25.291083445491253,2020
N,RO,7,1521.1602809706258,0.0019620667102681,26.715672131147542,25.154295081967216,25.93498360655738,2020
N,RO,8,1627.0308153477215,0.0020291693088142,27.68335451080051,26.068805590851337,26.876080050825923,2020
N,RO,9,1333.7277044854882,0.0201388888888888,29.183055555555555,27.603472222222223,28.39326388888889,2020
N,RO,10,1338.8632678132678,0.0970430107526881,27.41021505376344,26.036693548387092,26.723454301075268,2020
N,RO,11,1520.8011221945137,0.3291666666666666,27.530486111111117,26.24263888888889,26.886562500000004,2020
N,RO,12,1257.8881176470586,0.2336021505376344,25.98702956989247,24.83844086021505,25.41273521505376,2020
N,RR,1,1588.91725,0.0094086021505376,28.491935483870968,27.23924731182796,27.865591397849464,2020
N,RR,2,1680.2251989389922,0.0025862068965517,29.242672413793105,27.966379310344827,28.604525862068968,2020
N,RR,3,1721.7778054862845,0.0075268817204301,30.391397849462365,29.059274193548383,29.725336021505377,2020
N,RR,4,1559.673297002725,0.1455555555555555,29.526805555555555,28.213194444444444,28.87,2020
N,RR,5,1323.8563591022444,0.3889784946236558,27.46666666666667,26.29462365591398,26.880645161290325,2020
N,RR,6,1060.834903640257,0.5272222222222221,26.64125,25.435,26.038125,2020
N,RR,7,819.6620168067227,0.4014970059880239,26.824580152671757,25.40274809160305,26.1136641221374,2020
N,RR,8,1034.6840384615384,0.2580645161290322,27.0375,25.719220430107526,26.378360215053764,2020
N,RR,9,1381.58547008547,0.1807106598984771,27.963171355498723,26.44450127877238,27.20383631713555,2020
N,RR,10,,,,,,2020
N,RR,11,,,,,,2020
N,RR,12,1716.8714285714284,0.0109890109890109,29.21318681318681,27.745054945054942,28.47912087912088,2020
N,TO,1,1332.959038686987,0.4255489323172112,26.27783431711785,25.140816880385373,25.70932559875161,2020
N,TO,2,1386.8480728893549,0.4079641441130839,26.297642792384405,25.113599274705347,25.70562103354488,2020
N,TO,3,1274.2345347554246,0.4204856584093872,26.050491049662188,24.981758027443057,25.516124538552624,2020
N,TO,4,1342.2061053732514,0.3363214315860555,26.515850349850066,25.33593459945737,25.92589247465372,2020
N,TO,5,1376.9300989554702,0.0688718546908848,26.58696715842538,25.29425457780414,25.94061086811476,2020
N,TO,6,1480.8847380766224,0.0018556350017024,26.0462370168568,24.455295419717352,25.25076621828708,2020
N,TO,7,1549.2443808049534,8.661008141347653e-05,25.953894134973577,24.06233214935459,25.008113142164085,2020
N,TO,8,1642.3576321090966,0.0006990500089621,27.7938245047952,25.76082280182845,26.777323653311825,2020
N,TO,9,1710.1700540009815,0.0116338582677165,29.757245131729672,27.712151584574265,28.734698358151967,2020
N,TO,10,1496.5848959999998,0.1522771845718021,29.46698866436668,27.81492360768852,28.6409561360276,2020
N,TO,11,1462.3391097240474,0.2022689183962872,27.708059316569955,26.375478186116485,27.04176875134322,2020
N,TO,12,1388.606346942414,0.2133645955451348,27.247693574958813,25.88598328821937,26.56683843158909,2020
NE,AL,1,1640.6972693421596,0.0302551365996839,28.71702415895236,27.488168886881915,28.10259652291714,2020
NE,AL,2,1621.7867021276595,0.0703386676590993,28.85115252574792,27.656204021579207,28.25367827366356,2020
NE,AL,3,1520.0994001713796,0.1943771964076532,28.457121661721068,27.26839762611276,27.862759643916917,2020
NE,AL,4,1488.5622613065327,0.2828762949421085,27.641326530612243,26.537815126050425,27.089570828331333,2020
NE,AL,5,1213.6267195767196,0.2787309048178613,26.23812814070352,25.21768216080402,25.72790515075377,2020
NE,AL,6,1197.688675096207,0.2205574912891986,25.1600531738119,24.06616816218013,24.61311066799601,2020
NE,AL,7,1270.431076759062,0.2097494922139472,24.35040595399188,23.149932341001357,23.750169147496617,2020
NE,AL,8,1481.7615550755938,0.1308607417774667,24.52355570839065,23.26420220082531,23.893878954607978,2020
NE,AL,9,1624.681423220974,0.0864779874213836,25.299610705596105,23.940535279805356,24.620072992700727,2020
NE,AL,10,1872.669779735683,,27.46549413735343,26.07386934673367,26.769681742043552,2020
NE,AL,11,1680.0122990353698,0.0108345534407027,27.48058968058968,26.14904176904177,26.814815724815723,2020
NE,AL,12,1539.5092934782608,0.0208483105679367,27.93209520375045,26.43764875586008,27.184871979805266,2020
NE,BA,1,1514.8718892240197,0.1898280802292263,26.694001218026795,25.467530450669912,26.080765834348355,2020
NE,BA,2,1593.0825691325929,0.0903275293395719,27.084807058367268,25.79808351108526,26.441445284726264,2020
NE,BA,3,1392.963882163035,0.2732745793750715,26.051398006321417,24.93528750303914,25.49334275468028,2020
NE,BA,4,1308.6839818301355,0.2411165111178013,25.470586570215445,24.41283220632175,24.9417093882686,2020
NE,BA,5,1128.613444723919,0.1403575025176233,24.20457722308892,23.158702028081123,23.68163962558502,2020
NE,BA,6,1123.4603112110983,0.1147480785653287,23.233863212638603,22.07987439897949,22.656868805809047,2020
NE,BA,7,1266.821047293014,0.0898840463814474,22.63146198074811,21.343068027650364,21.98726500419924,2020
NE,BA,8,1395.726361179045,0.0785979516056636,23.168874928612222,21.84244490728299,22.505659917947604,2020
NE,BA,9,1646.5847490347492,0.0383801726045585,24.914049408464887,23.451659534683014,24.18285447157395,2020
NE,BA,10,1603.8030330372017,0.093851744909643,26.90028647748829,25.52534551507878,26.21281599628353,2020
NE,BA,11,1429.8614810117665,0.218060704355885,25.35366601732499,24.183582708169272,24.768624362747133,2020
NE,BA,12,1752.48172730006,0.0213982596767971,26.524853161843517,25.09935691318328,25.8121050375134,2020
NE,CE,1,1150.615297230003,0.1968908629441624,27.36468222832483,26.23393487642213,26.79930855237348,2020
NE,CE,2,1161.2888617744466,0.2191126279863481,26.7988649134637,25.684861766689146,26.24186334007642,2020
NE,CE,3,1179.7208522727271,0.3595364143654314,26.66520353982301,25.585002949852505,26.12510324483776,2020
NE,CE,4,1196.19637031932,0.1909205947484973,26.89852209748472,25.77749040784425,26.33800625266449,2020
NE,CE,5,1162.2361421546714,0.1368926445169963,26.563839225702377,25.41305282968141,25.988446027691893,2020
NE,CE,6,1180.2372132335183,0.0315509915014164,26.28806362177149,25.005530424631548,25.64679702320152,2020
NE,CE,7,1335.4229215840544,0.0301246105919003,26.465659383232605,25.03858670385867,25.75212304354564,2020
NE,CE,8,1523.5287581699345,0.0032792207792207,27.498861603512765,25.95648072857375,26.727671166043255,2020
NE,CE,9,1524.7579318448884,0.0019573575672841,28.2547186298497,26.769293953163228,27.512006291506463,2020
NE,CE,10,1547.463366906475,0.0047918852745715,28.88404273953407,27.418497109826596,28.15126992468033,2020
NE,CE,11,1373.1672207084468,0.0372851631006664,28.20324493493658,26.883462362049087,27.543353648492836,2020
NE,CE,12,1353.3803733186935,0.0356027897708402,28.43233095198538,27.132945672038545,27.78263831201196,2020
NE,MA,1,1493.0683465222826,0.38831034806267,26.99510483375735,26.01080796561102,26.502956399684184,2020
NE,MA,2,1473.460786535038,0.3102232667450059,26.971369019422077,25.983098057792517,26.47723353860729,2020
NE,MA,3,1391.7777684704306,0.4824119482835488,26.752349187935035,25.8215003866976,26.28692478731632,2020
NE,MA,4,1334.8173697761931,0.449313951908708,26.88031206975677,25.865098669114275,26.37270536943552,2020
NE,MA,5,1495.10579481398,0.0788132635253054,27.83082200647249,26.691818770226536,27.261320388349517,2020
NE,MA,6,1511.7610439701723,0.0139190678633286,27.2937349738368,26.020322443784472,26.657028708810635,2020
